"District","State","YearCode","District.Code","State.Code","Amount.of.Hydrogencarbonate","district_year_id","SDP","Ginni.Index","sdp2","sdp3","MarginOfVictory","percentagePoverty","HDI","literacyRate"
"Damoh","Madhya Pradesh",2007,400,23,281.504285714286,"400_2007",119958,0.23,14389921764,1726186234965912,"16.00%","48.6",0.513,"63.7"
"Damoh","Madhya Pradesh",2000,400,23,333.769230769231,"400_2000",66750,0.23,4455562500,297408796875000,"2.40%","37.4",0.453,"63.7"
"Damoh","Madhya Pradesh",2018,400,23,337.789473684211,"400_2018",482361,0.23,232672134321,112231963383211888,"23.4%","31.7",0.606,"69.3"
"Damoh","Madhya Pradesh",2005,400,23,256.3,"400_2005",104975,0.23,11019750625,1156798321859375,"16.00%","48.6",0.495,"63.7"
"Damoh","Madhya Pradesh",2009,400,23,321.466666666667,"400_2009",147933,0.23,21884172489,3237391288815237,"11.8%","36.7",0.522,"70.60%"
"Damoh","Madhya Pradesh",2013,400,23,271.058714285714,"400_2013",322598,0.23,104069469604,33572602755311192,"11.8%","31.7",0.56,"70.60%"
"Damoh","Madhya Pradesh",2014,400,23,214.6875,"400_2014",339247,0.23,115088527009,39043437522222224,"23.4%","31.7",0.574,"69.3"
"Damoh","Madhya Pradesh",2010,400,23,366.8,"400_2010",155701,0.23,24242801401,3774628420937101,"11.8%","36.7",0.531,"70.60%"
"Damoh","Madhya Pradesh",2012,400,23,198.8,"400_2012",306853,0.23,94158763609,28892899089712476,"11.8%","31.7",0.551,"70.60%"
"Damoh","Madhya Pradesh",2004,400,23,307.066666666667,"400_2004",99940,0.23,9988003600,998201079784000,"16.00%","48.6",0.486,"63.7"
"Damoh","Madhya Pradesh",2008,400,23,366,"400_2008",135124,0.23,18258495376,2467160929186624,"16.00%","48.6",0.518,"63.7"
"Damoh","Madhya Pradesh",2016,400,23,90.6315789473684,"400_2016",419465,0.23,175950886225,73805238490369632,"23.4%","31.7",0.597,"69.3"
"Damoh","Madhya Pradesh",2001,400,23,356.785714285714,"400_2001",71525,0.23,5115825625,365909427828125,"2.40%","37.4",0.457,"63.7"
"Damoh","Madhya Pradesh",2015,400,23,274.928571428571,"400_2015",370716,0.23,137430352656,50947630615221696,"23.4%","31.7",0.585,"69.3"
"Damoh","Madhya Pradesh",2002,400,23,316.75,"400_2002",67795,0.23,4596162025,311596804484875,"2.40%","37.4",0.464,"63.7"
"Damoh","Madhya Pradesh",2011,400,23,276.933333333333,"400_2011",282371,0.23,79733381641,22514394707350812,"11.8%","31.7",0.543,"70.60%"
"Darbhanga","Bihar",2006,195,10,288.333333333333,"195_2006",80260,0.2,6441667600,517008241576000,"18.80%","54.4",0.473,"47"
"Darbhanga","Bihar",2012,195,10,304.425,"195_2012",236933,0.2,56137246489,13300766222378236,"8.5%","33.7",0.531,"63.80%"
"Darbhanga","Bihar",2010,195,10,435.333333333333,"195_2010",117503,0.2,13806955009,1622358634422527,"8.5%","53.5",0.508,"63.80%"
"Darbhanga","Bihar",2007,195,10,256.333333333333,"195_2007",84415,0.2,7125892225,601532192173375,"18.80%","54.4",0.483,"47"
"Darbhanga","Bihar",2011,195,10,371.146666666667,"195_2011",228497,0.2,52210879009,11930029220919474,"8.5%","33.7",0.521,"63.80%"
"Darbhanga","Bihar",2008,195,10,268.428571428571,"195_2008",97284,0.2,9464176656,920712961802304,"18.80%","54.4",0.492,"47"
"Darbhanga","Bihar",2009,195,10,268.333333333333,"195_2009",101938,0.2,10391355844,1059274032025672,"8.5%","53.5",0.498,"63.80%"
"Darbhanga","Bihar",2016,195,10,328.025,"195_2016",289265,0.2,83674240225,24204029098684624,"4.2%","33.7",0.568,"61.8"
"Darbhanga","Bihar",2001,195,10,253,"195_2001",50579,0.2,2558235241,129392980254539,"7.30%","42.6",0.434,"47"
"Darbhanga","Bihar",2013,195,10,370.725,"195_2013",246915,0.2,60967017225,15053671058110876,"8.5%","33.7",0.538,"63.80%"
"Darjeeling","West Bengal",2013,309,19,130.25,"309_2013",503952,0.28,253967618304,127987489179537408,"26.2%","20.0",0.596,"77.10%"
"Darjeeling","West Bengal",2018,309,19,68.1892857142857,"309_2018",659288,0.28,434660666944,286566561788175872,"17.3%","20.0",0.637,"76.3"
"Darjeeling","West Bengal",2009,309,19,77.8823529411765,"309_2009",263230,0.28,69290032900,18239215360267000,"26.2%","26.7",0.558,"77.10%"
"Darjeeling","West Bengal",2004,309,19,76.0909090909091,"309_2004",190029,0.28,36111020841,6862141179394389,"11.40%","34.3",0.527,"68.6"
"Darjeeling","West Bengal",2005,309,19,172.666666666667,"309_2005",201994,0.28,40801576036,8241673549815784,"11.40%","34.3",0.534,"68.6"
"Darjeeling","West Bengal",2002,309,19,129.545454545455,"309_2002",143931,0.28,20716132761,2981693704423491,"19.00%","27",0.508,"68.6"
"Darjeeling","West Bengal",2006,309,19,90.3333333333333,"309_2006",217849,0.28,47458186801,10338718536411048,"11.40%","34.3",0.542,"68.6"
"Darjeeling","West Bengal",2016,309,19,60.6428571428571,"309_2016",584911,0.28,342120877921,200110264825650016,"17.3%","20.0",0.634,"76.3"
"Darjeeling","West Bengal",2000,309,19,111.454545454545,"309_2000",129691,0.28,16819755481,2181370908086371,"19.00%","27",0.5,"68.6"
"Darjeeling","West Bengal",2011,309,19,54.3333333333333,"309_2011",473205,0.28,223922972025,105961469977090128,"26.2%","20.0",0.578,"77.10%"
"Darjeeling","West Bengal",2012,309,19,53.4545454545455,"309_2012",492901,0.28,242951395801,119750985941708704,"26.2%","20.0",0.586,"77.10%"
"Darjeeling","West Bengal",2001,309,19,131.083333333333,"309_2001",139057,0.28,19336849249,2688924246018193,"19.00%","27",0.503,"68.6"
"Darjeeling","West Bengal",2010,309,19,93,"309_2010",279191,0.28,77947614481,21762272434564872,"26.2%","26.7",0.567,"77.10%"
"Darjeeling","West Bengal",2008,309,19,82,"309_2008",244262,0.28,59663924644,14573629561392728,"11.40%","34.3",0.555,"68.6"
"Darjeeling","West Bengal",2007,309,19,57,"309_2007",234798,0.28,55130100804,12944437408577592,"11.40%","34.3",0.549,"68.6"
"Darjeeling","West Bengal",2017,309,19,79.4814814814815,"309_2017",623787,0.28,389110221369,242721897657104416,"17.3%","20.0",0.637,"76.3"
"Dausa","Rajasthan",2017,97,8,686.25,"97_2017",557618,0.22,310937833924,173384533077033024,"4.9%","14.7",0.634,"66.1"
"Dausa","Rajasthan",2000,97,8,221.285714285714,"97_2000",71764,0.22,5150071696,369589745191744,"0.90%","15.3",0.463,"60.1"
"Dausa","Rajasthan",2013,97,8,341.833333333333,"97_2013",434292,0.22,188609541264,81911614894625088,"16.4%","14.7",0.576,"67.10%"
"Dausa","Rajasthan",2018,97,8,624.928571428571,"97_2018",568102,0.22,322739882404,183349172673477216,"4.9%","14.7",0.643,"66.1"
"Dausa","Rajasthan",2009,97,8,665.5,"97_2009",161159,0.22,25972223281,4185657531742679,"16.4%","24.8",0.533,"67.10%"
"Dausa","Rajasthan",2006,97,8,467.4375,"97_2006",134350,0.22,18049922500,2425007087875000,"16.10%","34.4",0.514,"60.1"
"Dausa","Rajasthan",2010,97,8,442.25,"97_2010",185366,0.22,34360553956,6369278444607896,"16.4%","24.8",0.542,"67.10%"
"Dausa","Rajasthan",2014,97,8,402.6,"97_2014",465408,0.22,216604606464,100809516685197312,"4.9%","14.7",0.592,"66.1"
"Dausa","Rajasthan",2016,97,8,460.708333333333,"97_2016",529650,0.22,280529122500,148582249732124992,"4.9%","14.7",0.622,"66.1"
"Dausa","Rajasthan",2008,97,8,760.333333333333,"97_2008",152284,0.22,23190416656,3531529410042304,"16.10%","34.4",0.529,"60.1"
"Dausa","Rajasthan",2005,97,8,435.5,"97_2005",120202,0.22,14448520804,1736741097682408,"16.10%","34.4",0.505,"60.1"
"Dausa","Rajasthan",2007,97,8,747.846153846154,"97_2007",140471,0.22,19732101841,2771788077707111,"16.10%","34.4",0.522,"60.1"
"Dausa","Rajasthan",2001,97,8,690.384615384615,"97_2001",79936,0.22,6389764096,510772182777856,"0.90%","15.3",0.467,"60.1"
"Dausa","Rajasthan",2012,97,8,383,"97_2012",409802,0.22,167937679204,68821196813157608,"16.4%","14.7",0.563,"67.10%"
"Dausa","Rajasthan",2004,97,8,467.421052631579,"97_2004",112636,0.22,12686868496,1428998119915456,"16.10%","34.4",0.496,"60.1"
"Dausa","Rajasthan",2002,97,8,262.5,"97_2002",70333,0.22,4946730889,347918423616037,"0.90%","15.3",0.474,"60.1"
"Dausa","Rajasthan",2015,97,8,559.9,"97_2015",501922,0.22,251925694084,126447048226029440,"4.9%","14.7",0.606,"66.1"
"Dausa","Rajasthan",2011,97,8,474.9375,"97_2011",395331,0.22,156286599561,61784937691049688,"16.4%","14.7",0.555,"67.10%"
"Davangere","Karnataka",2001,535,29,286.111111111111,"535_2001",92788,0.28,8609612944,798868765847872,"1.80%","20",0.518,"66.6"
"Davangere","Karnataka",2006,535,29,182.363636363636,"535_2006",181086,0.28,32792139396,5938197354664056,"3.60%","33.4",0.572,"66.6"
"Deoria","Uttar Pradesh",2001,137,9,282.666666666667,"137_2001",162926,0.31,26544881476,4324851359358776,"6.00%","31.2",0.461,"56.3"
"Deoria","Uttar Pradesh",2000,137,9,305.3,"137_2000",160015,0.31,25604800225,4097152108003375,"6.00%","31.2",0.456,"56.3"
"Deoria","Uttar Pradesh",2004,137,9,228.625,"137_2004",231029,0.31,53374398841,12331033989837390,"7.20%","40.9",0.489,"56.3"
"Deoria","Uttar Pradesh",2018,137,9,188.856,"137_2018",949184,0.31,900950265856,855167577146261504,"27.3%","29.4",0.6,"67.7"
"Dewas","Madhya Pradesh",2017,402,23,368.684210526316,"402_2017",441956,0.34,195325105936,86325102519050816,"22.8%","31.7",0.603,"69.3"
"Dewas","Madhya Pradesh",2010,402,23,383.333333333333,"402_2010",155701,0.34,24242801401,3774628420937101,"2.0%","36.7",0.531,"70.60%"
"Dewas","Madhya Pradesh",2013,402,23,254.806470588235,"402_2013",322598,0.34,104069469604,33572602755311192,"2.0%","31.7",0.56,"70.60%"
"Dewas","Madhya Pradesh",2016,402,23,345.95,"402_2016",419465,0.34,175950886225,73805238490369632,"22.8%","31.7",0.597,"69.3"
"Dewas","Madhya Pradesh",2012,402,23,249.521826086957,"402_2012",306853,0.34,94158763609,28892899089712476,"2.0%","31.7",0.551,"70.60%"
"Dewas","Madhya Pradesh",2011,402,23,378.521739130435,"402_2011",282371,0.34,79733381641,22514394707350812,"2.0%","31.7",0.543,"70.60%"
"Dewas","Madhya Pradesh",2018,402,23,331,"402_2018",482361,0.34,232672134321,112231963383211888,"22.8%","31.7",0.606,"69.3"
"Dewas","Madhya Pradesh",2014,402,23,233.789473684211,"402_2014",339247,0.34,115088527009,39043437522222224,"22.8%","31.7",0.574,"69.3"
"Dewas","Madhya Pradesh",2015,402,23,350.578947368421,"402_2015",370716,0.34,137430352656,50947630615221696,"22.8%","31.7",0.585,"69.3"
"Dewas","Madhya Pradesh",2009,402,23,359.136363636364,"402_2009",147933,0.34,21884172489,3237391288815237,"2.0%","36.7",0.522,"70.60%"
"Dhanbad","Jharkhand",2010,325,20,156.28,"325_2010",76134,0.34,5796385956,441302048374104,"7.1%","39.1",0.567,"67.60%"
"Dhanbad","Jharkhand",2006,325,20,217.4,"325_2006",51527,0.34,2655031729,136805819900183,"12.70%","45.3",0.588,"53.6"
"Dhanbad","Jharkhand",2005,325,20,317,"325_2005",50678,0.34,2568259684,130154264265752,"12.70%","45.3",0.582,"53.6"
"Dhanbad","Jharkhand",2001,325,20,104,"325_2001",28500,0.34,812250000,2.3149125e+13,"1.80%",".",0.556,"53.6"
"Dhanbad","Jharkhand",2011,325,20,224.226,"325_2011",137383,0.34,18874088689,2592978926360887,"7.1%","37.0",0.569,"67.60%"
"Dhanbad","Jharkhand",2000,325,20,150.2,"325_2000",26663,0.34,710915569,18955141816247,"1.80%",".",0.555,"53.6"
"Dhanbad","Jharkhand",2004,325,20,242.8,"325_2004",53056,0.34,2814939136,149349410799616,"12.70%","45.3",0.576,"53.6"
"Dhanbad","Jharkhand",2007,325,20,245.5,"325_2007",63005,0.34,3969630025,250106539725125,"12.70%","45.3",0.583,"53.6"
"Dhanbad","Jharkhand",2018,325,20,359.9,"325_2018",208701,0.34,43556107401,9090203170696100,"25.6%","37.0",0.599,"66.4"
"Dhanbad","Jharkhand",2012,325,20,280,"325_2012",149526,0.34,22358024676,3343105997703576,"7.1%","37.0",0.567,"67.60%"
"Dhanbad","Jharkhand",2008,325,20,348,"325_2008",60472,0.34,3656862784,221137806274048,"12.70%","45.3",0.577,"53.6"
"Dhanbad","Jharkhand",2013,325,20,254.2,"325_2013",150609,0.34,22683070881,3416274622316529,"7.1%","37.0",0.571,"67.60%"
"Dhanbad","Jharkhand",2009,325,20,416.666666666667,"325_2009",66465,0.34,4417596225,293615533094625,"7.1%","39.1",0.569,"67.60%"
"Dhar","Madhya Pradesh",2010,403,23,368.263157894737,"403_2010",155701,0.24,24242801401,3774628420937101,"0.4%","36.7",0.531,"70.60%"
"Dhar","Madhya Pradesh",2008,403,23,310.576923076923,"403_2008",135124,0.24,18258495376,2467160929186624,"4.60%","48.6",0.518,"63.7"
"Dhar","Madhya Pradesh",2000,403,23,431.545454545455,"403_2000",66750,0.24,4455562500,297408796875000,"4.90%","37.4",0.453,"63.7"
"Dhar","Madhya Pradesh",2017,403,23,370.730769230769,"403_2017",441956,0.24,195325105936,86325102519050816,"9.7%","31.7",0.603,"69.3"
"Dhar","Madhya Pradesh",2009,403,23,346.181818181818,"403_2009",147933,0.24,21884172489,3237391288815237,"0.4%","36.7",0.522,"70.60%"
"Dhar","Madhya Pradesh",2002,403,23,257.826086956522,"403_2002",67795,0.24,4596162025,311596804484875,"4.90%","37.4",0.464,"63.7"
"Dhar","Madhya Pradesh",2015,403,23,324.375,"403_2015",370716,0.24,137430352656,50947630615221696,"9.7%","31.7",0.585,"69.3"
"Dhar","Madhya Pradesh",2001,403,23,436.111111111111,"403_2001",71525,0.24,5115825625,365909427828125,"4.90%","37.4",0.457,"63.7"
"Dhar","Madhya Pradesh",2013,403,23,276.666666666667,"403_2013",322598,0.24,104069469604,33572602755311192,"0.4%","31.7",0.56,"70.60%"
"Dhar","Madhya Pradesh",2006,403,23,251.269230769231,"403_2006",114545,0.24,13120557025,1502894204428625,"4.60%","48.6",0.505,"63.7"
"Dhar","Madhya Pradesh",2018,403,23,328.624658464,"403_2018",482361,0.24,232672134321,112231963383211888,"9.7%","31.7",0.606,"69.3"
"Dhar","Madhya Pradesh",2007,403,23,363.971428571429,"403_2007",119958,0.24,14389921764,1726186234965912,"4.60%","48.6",0.513,"63.7"
"Dhar","Madhya Pradesh",2012,403,23,337.208333333333,"403_2012",306853,0.24,94158763609,28892899089712476,"0.4%","31.7",0.551,"70.60%"
"Dhar","Madhya Pradesh",2014,403,23,314.04,"403_2014",339247,0.24,115088527009,39043437522222224,"9.7%","31.7",0.574,"69.3"
"Dhar","Madhya Pradesh",2011,403,23,301.681818181818,"403_2011",282371,0.24,79733381641,22514394707350812,"0.4%","31.7",0.543,"70.60%"
"Dhar","Madhya Pradesh",2005,403,23,85,"403_2005",104975,0.24,11019750625,1156798321859375,"4.60%","48.6",0.495,"63.7"
"Dhar","Madhya Pradesh",2016,403,23,253.84,"403_2016",419465,0.24,175950886225,73805238490369632,"9.7%","31.7",0.597,"69.3"
"Dhar","Madhya Pradesh",2004,403,23,329.954545454545,"403_2004",99940,0.24,9988003600,998201079784000,"4.60%","48.6",0.486,"63.7"
"Dharmapuri","Tamil Nadu",2018,571,33,489.7872,"571_2018",1071602,0.32,1148330846404,1230553631668219136,"7.0%","11.3",0.702,"80.1"
"Dharmapuri","Tamil Nadu",2014,571,33,323.481818181818,"571_2014",791915,0.32,627129367225,496633152845985856,"7.0%","11.3",0.684,"80.1"
"Dharmapuri","Tamil Nadu",2016,571,33,377.65,"571_2016",922084,0.32,850238903056,783991688685488640,"7.0%","11.3",0.702,"80.1"
"Dharmapuri","Tamil Nadu",2015,571,33,341.6875,"571_2015",862437,0.32,743797578969,641478552613287424,"7.0%","11.3",0.693,"80.1"
"Dharmapuri","Tamil Nadu",2001,571,33,493.333333333333,"571_2001",123901,0.32,15351457801,1902060973001701,"3.50%","21.1",0.545,"73.5"
"Dharmapuri","Tamil Nadu",2002,571,33,488.5,"571_2002",124521,0.32,15505479441,1930757805472761,"3.50%","21.1",0.554,"73.5"
"Dharmapuri","Tamil Nadu",2005,571,33,426.636363636364,"571_2005",221588,0.32,49101241744,10880245955569472,"30.50%","28.9",0.596,"73.5"
"Dharmapuri","Tamil Nadu",2017,571,33,418.082352941176,"571_2017",1000308,0.32,1000616094864,1000924284621218176,"7.0%","11.3",0.703,"80.1"
"Dharmapuri","Tamil Nadu",2006,571,33,402.25,"571_2006",256286,0.32,65682513796,16833508730721656,"30.50%","28.9",0.609,"73.5"
"Dharmapuri","Tamil Nadu",2010,571,33,376,"571_2010",359961,0.32,129571921521,46640838442620680,"17.5%","17.1",0.641,"80.30%"
"Dharmapuri","Tamil Nadu",2000,571,33,619.916666666667,"571_2000",126349,0.32,15964069801,2017044255286549,"3.50%","21.1",0.537,"73.5"
"Dharmapuri","Tamil Nadu",2011,571,33,253,"571_2011",674478,0.32,454920572484,306833917887863360,"17.5%","11.3",0.656,"80.30%"
"Dharmapuri","Tamil Nadu",2007,571,33,489.428571428571,"571_2007",272340,0.32,74169075600,20199206048904000,"30.50%","28.9",0.618,"73.5"
"Dharmapuri","Tamil Nadu",2009,571,33,377.818181818182,"571_2009",316760,0.32,100336897600,31782715683776000,"17.5%","17.1",0.631,"80.30%"
"Dharmapuri","Tamil Nadu",2004,571,33,459.888888888889,"571_2004",193645,0.32,37498386025,7261374961811125,"30.50%","28.9",0.583,"73.5"
"Dharmapuri","Tamil Nadu",2013,571,33,0,"571_2013",750416,0.32,563124173056,422577389447991296,"17.5%","11.3",0.673,"80.30%"
"Dharwad","Karnataka",2013,536,29,197.872,"536_2013",646787,0.34,418333423369,270572619900565408,"17.2%","20.9",0.633,"75.60%"
"Dharwad","Karnataka",2016,536,29,154.571739130435,"536_2016",851394,0.34,724871743236,617151452960670976,"10.9%","20.9",0.676,"75.4"
"Dharwad","Karnataka",2018,536,29,201.621052631579,"536_2018",974815,0.34,950264284225,926331878226793344,"10.9%","20.9",0.68,"75.4"
"Dharwad","Karnataka",2014,536,29,101.7,"536_2014",671283,0.34,450620866089,302494126850822208,"10.9%","20.9",0.649,"75.4"
"Dhenkanal","Odisha",2014,352,21,207.823529411765,"352_2014",235931,0.24,55663436761,13132730298459492,"13.2%","32.6",0.575,"72.9"
"Dhenkanal","Odisha",2012,352,21,197.972727272727,"352_2012",216301,0.24,46786122601,10119885104718902,"21.8%","32.6",0.552,"73.50%"
"Dhenkanal","Odisha",2018,352,21,194.142857142857,"352_2018",338339,0.24,114473278921,38730774716852216,"13.2%","32.6",0.607,"72.9"
"Dhenkanal","Odisha",2009,352,21,189.354838709677,"352_2009",93957,0.24,8827917849,829444677338493,"21.8%","37.0",0.519,"73.50%"
"Dhenkanal","Odisha",2013,352,21,181.820512820513,"352_2013",233122,0.24,54345866884,12669217179731848,"21.8%","32.6",0.562,"73.50%"
"Dhenkanal","Odisha",2017,352,21,202.387096774194,"352_2017",316192,0.24,99977380864,31612048010149888,"13.2%","32.6",0.604,"72.9"
"Dhenkanal","Odisha",2015,352,21,158.060606060606,"352_2015",253192,0.24,64106188864,16231174170853888,"13.2%","32.6",0.586,"72.9"
"Dhubri","Assam",2008,285,18,164,"285_2008",56123,0.24,3149791129,176775727532867,"13.50%","34.4",0.547,"63.3"
"Dhubri","Assam",2011,285,18,212.175,"285_2011",129354,0.24,16732457316,2164410283653864,"17.6%","32.0",0.572,"73.20%"
"Dhubri","Assam",2016,285,18,79.5882352941177,"285_2016",179632,0.24,32267655424,5796303479123968,"16.8%","32.0",0.606,"72.2"
"Dhubri","Assam",2005,285,18,170,"285_2005",48602,0.24,2362154404,114805428343208,"13.50%","34.4",0.526,"63.3"
"Dhubri","Assam",2013,285,18,148,"285_2013",138725,0.24,19244625625,2669710689828125,"17.6%","32.0",0.585,"73.20%"
"Dhubri","Assam",2012,285,18,170.033333333333,"285_2012",132518,0.24,17561020324,2327151291295832,"17.6%","32.0",0.58,"73.20%"
"Dhubri","Assam",2018,285,18,101.525714285714,"285_2018",204627,0.24,41872209129,8568184537439883,"16.8%","32.0",0.61,"72.2"
"Dhubri","Assam",2007,285,18,108.333333333333,"285_2007",52968,0.24,2805609024,148607498783232,"13.50%","34.4",0.543,"63.3"
"Dhubri","Assam",2014,285,18,112.8,"285_2014",146425,0.24,21440280625,3139393090515625,"16.8%","32.0",0.593,"72.2"
"Dhubri","Assam",2015,285,18,66,"285_2015",167629,0.24,28099481641,4710288007999189,"16.8%","32.0",0.599,"72.2"
"Dhubri","Assam",2010,285,18,148,"285_2010",64310,0.24,4135776100,265971760991000,"17.6%","37.9",0.56,"73.20%"
"Dhubri","Assam",2006,285,18,116,"285_2006",50797,0.24,2580335209,131073287611573,"13.50%","34.4",0.536,"63.3"
"Dhule","Maharashtra",2018,474,27,563.7734375,"474_2018",1728578,0.24,2987981902084,5164959780340556800,"13.3%","17.4",0.699,"82.3"
"Dhule","Maharashtra",2006,474,27,323.9,"474_2006",481983,0.24,232307612289,111968319893889088,"1.70%","38.1",0.608,"76.9"
"Dhule","Maharashtra",2008,474,27,362.272222222222,"474_2008",546533,0.24,298698320089,163248488973201440,"1.70%","38.1",0.624,"76.9"
"Dhule","Maharashtra",2005,474,27,460,"474_2005",423632,0.24,179464071424,76026723505491968,"1.70%","38.1",0.598,"76.9"
"Dhule","Maharashtra",2004,474,27,403.227272727273,"474_2004",370023,0.24,136917020529,50662446687202168,"1.70%","38.1",0.589,"76.9"
"Dhule","Maharashtra",2014,474,27,205.51724137931,"474_2014",1345341,0.24,1809942406281,2434989726808486912,"13.3%","17.4",0.676,"82.3"
"Dhule","Maharashtra",2013,474,27,375.052631578947,"474_2013",1267551,0.24,1606685537601,2036555859871685120,"2.9%","17.4",0.667,"82.90%"
"Dhule","Maharashtra",2016,474,27,387.090909090909,"474_2016",1596121,0.24,2547602246641,4066281445510879744,"13.3%","17.4",0.69,"82.3"
"Dhule","Maharashtra",2007,474,27,380.9375,"474_2007",538081,0.24,289531162561,155791217481985440,"1.70%","38.1",0.617,"76.9"
"Dhule","Maharashtra",2001,474,27,497.5625,"474_2001",217963,0.24,47507869369,10354957731275346,"2.10%","25",0.557,"76.9"
"Dhule","Maharashtra",2012,474,27,285.210526315789,"474_2012",1189711,0.24,1415412263521,1683931539445832448,"2.9%","17.4",0.662,"82.90%"
"Dhule","Maharashtra",2002,474,27,376.95,"474_2002",232994,0.24,54286204036,12648359823163784,"2.10%","25",0.565,"76.9"
