country,state,district,yearcode,dyid,road_sum
India,Assam,Udalguri,2012,Udalguri2012,28.98
India,Assam,Udalguri,2013,Udalguri2013,30.27
India,Assam,Udalguri,2017,Udalguri2017,412.578
India,Assam,Udalguri,2018,Udalguri2018,15.869
India,Jammu And Kashmir,Udhampur,2011,Udhampur2011,924.229
India,Jammu And Kashmir,Udhampur,2012,Udhampur2012,59.575
India,Jammu And Kashmir,Udhampur,2016,Udhampur2016,383.475
India,Jammu And Kashmir,Udhampur,2017,Udhampur2017,161.411
India,Jammu And Kashmir,Udhampur,2018,Udhampur2018,707.424
India,Karnataka,Udupi,2013,Udupi2013,.
India,Madhya Pradesh,Ujjain,2011,Ujjain2011,51.9
India,Madhya Pradesh,Ujjain,2012,Ujjain2012,308.98
India,Madhya Pradesh,Ujjain,2013,Ujjain2013,106.18
India,Madhya Pradesh,Ujjain,2015,Ujjain2015,134.27
India,Madhya Pradesh,Ujjain,2016,Ujjain2016,135.716
India,Madhya Pradesh,Ujjain,2017,Ujjain2017,10.01
India,Madhya Pradesh,Ujjain,2018,Ujjain2018,.
India,Manipur,Ukhrul,2012,Ukhrul2012,14.55
India,Manipur,Ukhrul,2013,Ukhrul2013,55.9
India,Manipur,Ukhrul,2014,Ukhrul2014,74.064
India,Manipur,Ukhrul,2017,Ukhrul2017,110.85
India,Manipur,Ukhrul,2018,Ukhrul2018,72.4
India,Manipur,Ukhrul,2020,Ukhrul2020,.
India,Madhya Pradesh,Umaria,2011,Umaria2011,238.73
India,Madhya Pradesh,Umaria,2012,Umaria2012,162.33
India,Madhya Pradesh,Umaria,2013,Umaria2013,110.99
India,Madhya Pradesh,Umaria,2015,Umaria2015,37.53
India,Madhya Pradesh,Umaria,2017,Umaria2017,52.93
India,Himachal Pradesh,Una,2011,Una2011,5.63
India,Himachal Pradesh,Una,2013,Una2013,15.42
India,Himachal Pradesh,Una,2014,Una2014,.
India,Himachal Pradesh,Una,2016,Una2016,40.4
India,Himachal Pradesh,Una,2017,Una2017,23.5
India,Himachal Pradesh,Una,2018,Una2018,198.21
India,Tripura,Unakoti,2011,Unakoti2011,7.658
India,Tripura,Unakoti,2013,Unakoti2013,89.69701
India,Tripura,Unakoti,2017,Unakoti2017,12.032
India,Rajasthan,Unknown Districts Of India,2011,Unknown Districts Of India2011,1069.065
India,Manipur,Unknown Districts Of India,2012,Unknown Districts Of India2012,1345.979
India,West Bengal,Unknown Districts Of India,2013,Unknown Districts Of India2013,1809.427
India,Tamil Nadu,Unknown Districts Of India,2014,Unknown Districts Of India2014,781.17
India,Madhya Pradesh,Unknown Districts Of India,2015,Unknown Districts Of India2015,0.6
India,Odisha,Unknown Districts Of India,2016,Unknown Districts Of India2016,1701.052
India,Odisha,Unknown Districts Of India,2017,Unknown Districts Of India2017,3012.111
India,Madhya Pradesh,Unknown Districts Of India,2018,Unknown Districts Of India2018,4049.289
India,Manipur,Unknown Districts Of India,2020,Unknown Districts Of India2020,.
India,Uttarakhand,Unknown Districts Of India,2021,Unknown Districts Of India2021,11.6
India,Uttar Pradesh,Unnao,2011,Unnao2011,33.54
India,Uttar Pradesh,Unnao,2012,Unnao2012,204.015
India,Uttar Pradesh,Unnao,2018,Unnao2018,12.7
India,Arunachal Pradesh,Upper Siang,2012,Upper Siang2012,.
India,Arunachal Pradesh,Upper Siang,2013,Upper Siang2013,8
India,Arunachal Pradesh,Upper Siang,2014,Upper Siang2014,10
India,Arunachal Pradesh,Upper Siang,2016,Upper Siang2016,.
India,Arunachal Pradesh,Upper Siang,2017,Upper Siang2017,.
India,Arunachal Pradesh,Upper Siang,2018,Upper Siang2018,32.5
India,Arunachal Pradesh,Upper Subansiri,2012,Upper Subansiri2012,27
India,Arunachal Pradesh,Upper Subansiri,2013,Upper Subansiri2013,44.51
India,Arunachal Pradesh,Upper Subansiri,2014,Upper Subansiri2014,.
India,Arunachal Pradesh,Upper Subansiri,2016,Upper Subansiri2016,115.56
India,Arunachal Pradesh,Upper Subansiri,2017,Upper Subansiri2017,119.15
India,Arunachal Pradesh,Upper Subansiri,2018,Upper Subansiri2018,493.49
India,Uttarakhand,Uttar Kashi,2011,Uttar Kashi2011,20.27
India,Uttarakhand,Uttar Kashi,2013,Uttar Kashi2013,97.485
India,Uttarakhand,Uttar Kashi,2016,Uttar Kashi2016,109.28
India,Uttarakhand,Uttar Kashi,2017,Uttar Kashi2017,151.86
India,Uttarakhand,Uttar Kashi,2018,Uttar Kashi2018,519.068
India,Uttarakhand,Uttar Kashi,2021,Uttar Kashi2021,170.925
India,Karnataka,Uttara Kannada,2012,Uttara Kannada2012,13.8
India,Karnataka,Uttara Kannada,2013,Uttara Kannada2013,.
India,Gujarat,Vadodara,2013,Vadodara2013,8.075
India,Bihar,Vaishali,2012,Vaishali2012,159.36
India,Bihar,Vaishali,2013,Vaishali2013,94.863
India,Bihar,Vaishali,2016,Vaishali2016,48.684
India,Bihar,Vaishali,2018,Vaishali2018,.
India,Gujarat,Valsad,2013,Valsad2013,238.285
India,Gujarat,Valsad,2016,Valsad2016,.
India,Uttar Pradesh,Varanasi,2012,Varanasi2012,88.6
India,Uttar Pradesh,Varanasi,2018,Varanasi2018,12.36
India,Tamil Nadu,Vellore,2012,Vellore2012,34.36638
India,Tamil Nadu,Vellore,2014,Vellore2014,2
India,Tamil Nadu,Vellore,2016,Vellore2016,12.083
India,Tamil Nadu,Vellore,2018,Vellore2018,1.46
India,Madhya Pradesh,Vidisha,2012,Vidisha2012,75
India,Madhya Pradesh,Vidisha,2013,Vidisha2013,75.24
India,Madhya Pradesh,Vidisha,2015,Vidisha2015,243.059
India,Madhya Pradesh,Vidisha,2016,Vidisha2016,8.685
India,Madhya Pradesh,Vidisha,2017,Vidisha2017,14.95
India,Madhya Pradesh,Vidisha,2018,Vidisha2018,.
India,Karnataka,Vijayapura,2013,Vijayapura2013,23.3
India,Telangana,Vikarabad,2016,Vikarabad2016,.
India,Tamil Nadu,Villupuram,2012,Villupuram2012,190.1857
India,Tamil Nadu,Villupuram,2014,Villupuram2014,31.4
India,Tamil Nadu,Villupuram,2016,Villupuram2016,53.46464
India,Tamil Nadu,Villupuram,2018,Villupuram2018,3.563265
India,Tamil Nadu,Virudhunagar,2012,Virudhunagar2012,111.562
India,Tamil Nadu,Virudhunagar,2014,Virudhunagar2014,8.202
India,Tamil Nadu,Virudhunagar,2016,Virudhunagar2016,81.402
India,Tamil Nadu,Virudhunagar,2018,Virudhunagar2018,15.805
India,Andhra Pradesh,Visakhapatanam,2012,Visakhapatanam2012,888.445
India,Andhra Pradesh,Visakhapatanam,2017,Visakhapatanam2017,85.181
India,Andhra Pradesh,Visakhapatanam,2018,Visakhapatanam2018,194.184
India,Andhra Pradesh,Vizianagaram,2012,Vizianagaram2012,78.61
India,Andhra Pradesh,Vizianagaram,2017,Vizianagaram2017,32.515
India,Andhra Pradesh,Vizianagaram,2018,Vizianagaram2018,31.5
India,Telangana,Warangal,2012,Warangal2012,14.6
India,Telangana,Warangal,2016,Warangal2016,9.757999
India,Maharashtra,Wardha,2012,Wardha2012,13.315
India,Maharashtra,Washim,2012,Washim2012,20.5
India,Kerala,Wayanad,2013,Wayanad2013,22.07
India,Kerala,Wayanad,2018,Wayanad2018,6.804
India,Sikkim,West District,2011,West District2011,84.345
India,Sikkim,West District,2013,West District2013,13.66
India,Sikkim,West District,2014,West District2014,28.727
India,Sikkim,West District,2016,West District2016,249.807
India,Sikkim,West District,2017,West District2017,207.21
India,Sikkim,West District,2020,West District2020,.
India,Sikkim,West District,2021,West District2021,.
India,Meghalaya,West Garo Hills,2011,West Garo Hills2011,13.767
India,Meghalaya,West Garo Hills,2013,West Garo Hills2013,144.831
India,Meghalaya,West Garo Hills,2017,West Garo Hills2017,9.263
India,Meghalaya,West Garo Hills,2018,West Garo Hills2018,204.408
India,Andhra Pradesh,West Godavari,2017,West Godavari2017,1.442
India,Meghalaya,West Jaintia Hills,2011,West Jaintia Hills2011,3.33
India,Meghalaya,West Jaintia Hills,2013,West Jaintia Hills2013,50.912
India,Meghalaya,West Jaintia Hills,2017,West Jaintia Hills2017,3.2
India,Meghalaya,West Jaintia Hills,2018,West Jaintia Hills2018,104.647
India,Arunachal Pradesh,West Kameng,2012,West Kameng2012,68.54
India,Arunachal Pradesh,West Kameng,2013,West Kameng2013,108.07
India,Arunachal Pradesh,West Kameng,2016,West Kameng2016,88.229
India,Arunachal Pradesh,West Kameng,2018,West Kameng2018,158.22
India,Assam,West Karbi Anglong,2012,West Karbi Anglong2012,3.1
India,Assam,West Karbi Anglong,2013,West Karbi Anglong2013,51.334
India,Assam,West Karbi Anglong,2017,West Karbi Anglong2017,207.309
India,Assam,West Karbi Anglong,2018,West Karbi Anglong2018,168.175
India,Meghalaya,West Khasi Hills,2011,West Khasi Hills2011,.
India,Meghalaya,West Khasi Hills,2013,West Khasi Hills2013,41.621
India,Meghalaya,West Khasi Hills,2017,West Khasi Hills2017,106.758
India,Meghalaya,West Khasi Hills,2018,West Khasi Hills2018,264.947
India,Arunachal Pradesh,West Siang,2012,West Siang2012,17.88
India,Arunachal Pradesh,West Siang,2016,West Siang2016,67.48
India,Arunachal Pradesh,West Siang,2017,West Siang2017,6.96
India,Arunachal Pradesh,West Siang,2018,West Siang2018,92.28
India,Jharkhand,West Singhbhum,2011,West Singhbhum2011,460.531
India,Jharkhand,West Singhbhum,2012,West Singhbhum2012,77.406
India,Jharkhand,West Singhbhum,2013,West Singhbhum2013,444.77
India,Jharkhand,West Singhbhum,2016,West Singhbhum2016,443.54
India,Jharkhand,West Singhbhum,2017,West Singhbhum2017,151.2
India,Jharkhand,West Singhbhum,2018,West Singhbhum2018,59.205
India,Tripura,West Tripura,2011,West Tripura2011,4.394
India,Tripura,West Tripura,2013,West Tripura2013,171.475
India,Tripura,West Tripura,2016,West Tripura2016,1.9
India,Nagaland,Wokha,2011,Wokha2011,11
India,Nagaland,Wokha,2018,Wokha2018,.
India,Andhra Pradesh,Y.S.R.,2017,Y.S.R.2017,.
India,Karnataka,Yadgir,2012,Yadgir2012,9.84
India,Karnataka,Yadgir,2013,Yadgir2013,.
India,Maharashtra,Yavatmal,2012,Yavatmal2012,.
India,Maharashtra,Yavatmal,2013,Yavatmal2013,81.5
India,Nagaland,Zunheboto,2011,Zunheboto2011,41
India,Nagaland,Zunheboto,2017,Zunheboto2017,42
India,Nagaland,Zunheboto,2018,Zunheboto2018,.
